ID,URL,PARSED
6127, https://www.coworker.com/united-states/south-carolina/fort-mill, 0
6128, https://www.coworker.com/united-states/michigan/port-huron, 0
6129, https://www.coworker.com/united-states/new-jersey/woodbridge, 0
6130, https://www.coworker.com/united-states/new-york/tarrytown, 0
6131, https://www.coworker.com/united-states/connecticut/stamford, 0
6132, https://www.coworker.com/united-states/minnesota/red-wing, 0
6133, https://www.coworker.com/united-states/new-jersey/north-hampton, 0
6134, https://www.coworker.com/united-states/new-york/new-rochelle, 0
6135, https://www.coworker.com/united-states/new-jersey/montclair, 0
6136, https://www.coworker.com/united-states/new-jersey/holmdel, 0
6137, https://www.coworker.com/united-states/florida/lake-worth, 0
6138, https://www.coworker.com/united-states/new-york/harlem, 0
6139, https://www.coworker.com/united-states/new-jersey/asbury-park, 0
6140, https://www.coworker.com/united-states/louisiana/baton-rouge, 0
6141, https://www.coworker.com/united-states/massachusetts/worcester, 0
6142, https://www.coworker.com/united-states/michigan/warren, 0
6143, https://www.coworker.com/united-states/arizona/tucson, 0
6144, https://www.coworker.com/united-states/kansas/topeka, 0
6145, https://www.coworker.com/united-states/new-york/syracuse, 0
6146, https://www.coworker.com/united-states/missouri/springfield, 0
6147, https://www.coworker.com/united-states/massachusetts/springfield, 0
6148, https://www.coworker.com/united-states/louisiana/shreveport, 0
6149, https://www.coworker.com/united-states/arizona/scottsdale, 0
6150, https://www.coworker.com/united-states/minnesota/saint-paul, 0
6151, https://www.coworker.com/united-states/new-jersey/paterson, 0
6152, https://www.coworker.com/united-states/nebraska/omaha, 0
6153, https://www.coworker.com/united-states/south-carolina/columbia, 0
6154, https://www.coworker.com/united-states/kentucky/louisville, 0
6155, https://www.coworker.com/united-states/kentucky/lexington, 0
6156, https://www.coworker.com/united-states/mississippi/jackson, 0
6157, https://www.coworker.com/united-states/south-carolina/greenville, 0
6158, https://www.coworker.com/united-states/new-york/buffalo, 0
6159, https://www.coworker.com/united-states/new-hampshire/bethlehem, 0
6160, https://www.coworker.com/united-states/vermont/burlington, 0
6161, https://www.coworker.com/united-states/minnesota/edina, 0
6162, https://www.coworker.com/united-states/vermont/vergennes, 0
6163, https://www.coworker.com/united-states/maine/biddeford, 0
6164, https://www.coworker.com/united-states/new-hampshire/nashua, 0
6165, https://www.coworker.com/united-states/rhode-island/providence, 0
6166, https://www.coworker.com/united-states/massachusetts/new-bedford, 0
6167, https://www.coworker.com/united-states/rhode-island/warwick, 0
6168, https://www.coworker.com/united-states/new-york/kingston, 0
6169, https://www.coworker.com/united-states/new-york/beacon, 0
